60,64,1551,1848
60,65,995,1129
60,66,1199,1402
60,67,1789,2143
60,68,487,554
60,69,616,707
60,70,382,451
60,71,701,801
60,72,1677,1962
60,73,360,406
60,74,1614,1870
61,1,648,758
61,3,1997,2291
61,4,1127,1289
61,5,2417,2792
61,6,1870,2184
61,7,1242,1395
61,8,1004,1166
61,9,522,620
61,10,674,763
61,12,2368,2727
61,13,1331,1537
61,14,1048,1207
61,15,1562,1823
61,16,1650,1892
61,17,811,918
61,18,933,1078
61,19,1617,1809
61,20,996,1127
61,21,1291,1441
61,22,1610,1766
61,23,1750,1964
61,24,831,961
61,25,1080,1192
61,26,2274,2566
61,27,1810,2074
61,28,2436,2800
61,29,1495,1642
61,30,1166,1327
61,31,1769,1963
61,32,1367,1554
61,33,728,818
61,34,2027,2329
61,35,1054,1206
61,36,1682,1845
61,37,2798,3230
61,38,1010,1158
61,39,1259,1441
61,40,681,774
61,41,1892,2205
61,42,754,843
61,43,1624,1887
61,44,2170,2426
61,45,1422,1616
61,46,771,865
61,47,2840,3282
61,48,900,1055
61,49,984,1059
61,50,1489,1724
61,51,2121,2445
61,52,1116,1280
61,53,2269,2732
61,54,1177,1378
61,55,1301,1487
61,56,2594,3112
61,57,1123,1311
61,58,1026,1186
61,59,995,1187
61,60,556,664
61,61,0,0
61,62,1179,1383
61,63,2831,3299
61,64,1958,2358
61,65,1544,1792
61,66,1748,2064
61,67,2196,2653
61,68,1037,1216
61,69,1064,1240
61,70,197,226
61,71,1250,1464
61,72,2170,2525
61,73,675,803
61,74,2164,2533
62,1,693,760
62,3,1663,1926
62,4,888,989
62,5,1968,2245
62,6,1199,1385
62,7,564,598
62,8,518,570
62,9,827,922
62,10,622,651
62,12,1619,1855
62,13,414,442
62,14,215,221
62,15,718,808
62,16,1072,1192
62,17,496,524
62,18,967,1066
62,19,938,891
62,20,401,413
62,21,563,581
62,22,542,514
62,23,827,862
62,24,644,689
62,25,585,646
62,26,1441,1611
62,27,1061,1201
62,28,1887,2149
62,29,749,770
62,30,532,589
62,31,1357,1555
62,32,556,558
62,33,616,662
62,34,1117,1269
62,35,158,156
62,36,1248,1322
62,37,2049,2357
62,38,355,364
62,39,631,692
62,40,619,666
62,41,1078,1229
62,42,538,575
62,43,1512,1659
62,44,1461,1598
62,45,622,659
62,46,543,550
62,47,2046,2357
62,48,470,515
62,49,487,498
62,50,562,617
62,51,1372,1572
62,52,573,619
62,53,1935,2282
62,54,248,282
62,55,643,706
62,56,2044,2397
62,57,1038,1196
62,58,526,583
62,59,1176,1312
62,60,627,721
62,61,1177,1383
62,62,0,0
62,63,1999,2344
62,64,1740,2006
62,65,621,690
62,66,1079,1270
62,67,1986,2342
62,68,479,550
62,69,153,168
62,70,1004,1170
62,71,673,764
62,72,1702,2011
62,73,638,684
62,74,1415,1660
63,1,2316,2661
63,3,1226,1344
63,4,1875,2205
63,5,986,977
63,6,1162,1286
63,7,2551,2937
63,8,2426,2808
63,9,2432,2779
63,10,2324,2637
63,12,669,708
63,13,1667,1894
63,14,1996,2325
63,15,1349,1544
63,16,1343,1528
63,17,2270,2616
63,18,2063,2448
63,19,2945,3366
63,20,2309,2651
63,21,2549,2920
