115467;69945;88099;73417;48588;135698;128314;122622;116771;33675;72114;95271;51236;52546;112823;102163;162123;117481;135101;74334;67244;103036;87944;0;38831;66414;149319;128679;58347;136330;121534;27161;99019;62359;56352;116379;140399;121945;29125;116397;80833;41211;139305;121059;53367;124940;120771;66333;24849;
84913;53225;56806;66785;21379;108595;101211;92068;86217;43521;50377;68111;37692;21904;83245;69988;135020;90321;107998;74425;67733;72482;57390;38564;0;59782;122216;101576;30480;109227;91489;33188;72443;32694;71921;89276;113296;91900;19145;85843;52966;31718;113295;91482;73872;97837;93611;61206;26630;
127141;35637;96602;10365;55048;161795;154411;132354;135458;42953;103577;121311;90892;70384;136083;104039;188220;143521;161197;127625;120933;115420;110228;66021;59547;0;175416;154776;62109;162426;140780;77509;125643;73417;52932;142475;166495;140969;67399;135135;70439;48312;166494;141695;60598;151037;147226;114405;52945;
82328;159064;104409;181499;132996;21501;33008;93420;73850;158524;77725;61445;99028;120097;65183;105432;19812;47844;18309;82599;101362;86014;86487;147282;121233;174785;0;26498;139780;19033;67574;126157;56426;130317;186923;45493;17133;70225;123358;69730;146888;146721;11118;60257;187670;40118;49998;87385;141632;
58310;135105;80392;158664;110161;8702;11372;69402;49832;135689;54890;37486;76193;96138;41166;81415;36843;23826;12064;68482;82482;61996;62528;124447;98398;151950;27178;0;115822;17677;43557;103322;32467;106358;164089;21388;13397;46207;100523;45712;122929;123886;22253;36239;164835;18531;25980;64551;118798;
82202;31851;51663;60319;20105;126890;115690;87415;90518;59845;70906;80544;58221;25900;92524;59100;154202;102383;127179;94954;88262;70480;65010;57878;30220;62243;141397;119620;0;128408;95841;54000;85314;20499;87057;102628;131679;96029;41049;90195;32255;41110;134952;96755;89009;111541;103666;81735;45974;
74211;146173;91649;168608;120105;14544;25933;85304;65733;145633;64834;48555;86137;107206;57067;96460;33948;39727;13683;70904;89667;74404;73597;134392;108343;161894;18670;18013;126890;0;59458;113266;43535;117426;174033;37289;19244;62108;110467;61613;133997;133830;10295;52140;174780;33449;41881;74495;128742;
23355;110123;48386;138591;98402;51783;37832;33167;12405;127943;53478;30570;72456;80418;12121;49409;79412;29725;55324;70131;81070;29991;41507;122583;90652;140515;69746;44547;95533;60937;0;101910;31572;88196;156342;30883;55376;8780;97260;10686;92888;115022;65514;13540;158294;30475;27903;63138;111051;
99113;75024;71744;84024;45076;114473;107089;106268;100417;48033;53049;75880;34882;43506;94090;87821;140898;97527;113876;53109;46019;86682;71590;27337;33193;77021;128094;107454;54176;115104;102802;0;78504;57534;70709;95153;119174;103213;16268;97356;76663;48957;118080;102425;67725;103715;101445;45108;35524;
37570;104446;51044;131967;83464;43265;33403;46743;32496;110272;30555;6622;51858;65479;24202;55855;70576;20498;43554;44696;58147;33800;31869;100112;72981;126533;57772;35994;85162;44782;32914;78987;0;75699;138671;20341;48054;33325;76188;27468;92270;98469;51326;25912;140500;29255;23788;40215;93380;
74751;43258;44211;71726;29093;117358;106157;81906;83067;67790;63844;71011;52107;21671;82991;53119;144669;92851;117647;87892;81200;63029;55376;62802;32873;73650;131865;110087;20565;118875;88390;57791;75782;0;96189;93095;122147;88578;43426;82744;36683;50098;125419;89304;98141;102009;94134;74673;50898;
150767;77933;122401;58121;76159;174450;167066;157923;152071;41863;114012;133966;93134;85966;149100;135583;200875;156175;173852;116232;109142;138336;123245;54769;72202;52824;188070;167431;87961;175081;157343;69059;138297;95779;0;155130;179150;157754;71023;151697;107921;62540;179149;157336;18565;163691;159465;108231;57523;
45383;121275;63353;148634;100131;30280;17713;56476;36905;125660;44861;23657;66164;82309;25539;68164;57869;5275;33185;58453;72453;46109;48699;114418;88369;141920;47771;23010;101992;37820;31600;93293;20124;92529;154059;0;33833;33281;90494;32786;107855;113857;42397;23313;154806;11827;10444;54521;108768;
68341;146462;90423;170021;121518;9878;19022;79434;59863;147047;66248;48844;87551;107496;51197;91446;25555;33858;10659;76078;93840;72028;73886;135805;109756;163307;16913;12888;127179;19256;53588;114680;43825;117716;175446;31507;0;56239;111881;55744;134287;135244;16714;46271;176193;26132;36012;75908;130155;
17415;110568;48830;139036;98847;54111;40159;27226;9213;128387;53922;31014;72900;80862;13820;43871;81739;31424;57652;70575;81514;27913;41951;123027;91096;140960;72074;46874;95977;63264;8778;102354;32016;88640;156786;32582;57704;0;97704;9740;91639;115466;67841;15944;158738;32802;29602;63582;111495;
90174;64122;62805;74165;32276;109878;102494;97329;91478;49712;46821;69978;25943;30130;87529;77853;136303;92188;109281;61773;55081;77743;62651;29016;19099;67162;123499;102859;41376;110509;96241;16039;73726;43177;72388;90558;114579;96652;0;91104;63863;39098;114600;95766;69404;99120;95478;48554;25665;
20971;105332;43594;133800;93611;53416;39464;30782;10020;123151;48781;25873;67759;75626;13158;44617;81044;30729;56957;65434;76373;25199;36715;117791;85860;135724;71379;46179;90741;62569;11306;97213;26875;83404;151550;31888;57009;10309;92468;0;88096;110230;67146;15249;153502;32107;28907;58442;106259;
76365;42843;55068;64758;44854;132622;118670;77508;86948;79313;86622;87991;75702;45847;92162;50040;160250;107339;134627;112232;103978;68180;69165;80385;52727;70242;148845;125385;32269;135855;93541;76508;92762;37417;106524;108497;136215;90192;63557;87895;0;65859;142399;94455;108476;111313;108113;97451;68481;
108909;43005;78369;54919;26600;133644;126260;116064;110606;34809;75426;93160;62741;41935;107634;91551;160069;115370;133047;99474;92782;96871;81779;41206;31396;48271;147265;126625;41321;134275;115878;49358;97492;50295;62020;114324;138345;116289;39248;110232;66020;0;138344;115871;63972;122886;118777;86255;25436;
78080;152278;97754;174713;126210;17254;28760;89172;69602;151738;70939;54659;92242;113311;60936;101185;26265;43596;14061;75077;93840;80509;79701;140496;114447;167999;10988;22250;132995;10417;63327;119371;49640;123531;180138;41246;16329;65977;116572;65482;140102;139935;0;56009;180885;35870;45750;80600;134847;
28346;112165;50427;140633;99346;44443;30491;39438;19710;128886;53596;28170;72919;81361;11201;51450;72071;21756;47984;68852;81188;32032;43548;123153;91595;142557;62406;37206;97574;53596;13389;102028;25701;90237;157285;22914;48036;16085;97711;15748;94929;115965;58173;0;159237;23134;19934;63256;111994;
152807;79973;124441;66813;78199;174712;167327;159962;154111;43903;111127;134284;90249;88006;151140;137623;201136;156494;174114;113347;106257;140376;125284;51883;74241;61259;188332;167692;90001;175343;159383;66174;138032;97819;18616;155392;179412;159794;68138;153737;109961;64580;178318;159376;0;163953;159784;105346;58912;
45976;129795;68057;157061;108558;24136;8352;56485;37498;134086;53287;32284;74590;90936;28831;69080;50644;13339;28027;66879;80879;49662;57326;122844;96795;150347;40979;18498;110619;33639;31065;101719;28751;101156;162485;11316;26609;33873;98920;33378;112559;122283;37153;23905;163232;0;13899;62947;117194;
42918;122081;63549;150415;101912;34736;21018;54010;34440;130822;52330;27377;72126;83927;24417;66022;62364;6406;38277;65922;79922;46305;49417;121887;93531;146879;52699;27499;103610;43889;29019;100762;23935;94147;159221;10533;38329;30815;96918;30320;108051;118531;48466;20847;161173;13661;0;61990;113930;
65153;104816;57193;121473;72970;76618;69234;72758;64528;87484;19057;38024;24823;61724;56235;69761;103043;59671;76020;15886;21379;55841;41055;66788;61208;114759;87227;69599;81651;74099;64946;45663;40648;73895;110160;57298;81318;65357;49450;59501;95494;86696;78888;64569;107176;65859;63589;0;73041;
104893;54546;76527;59776;34571;128576;121192;112049;106197;23407;68229;88092;50448;40092;103226;89709;155001;110301;127978;86278;79586;92462;77371;24989;26328;52773;142196;121557;45893;129207;111469;35822;92423;49905;57076;109256;133276;111880;25712;105823;68379;25452;133275;111462;59028;117817;113591;73059;0;
